date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d,Month,Interest
11/01/2018,43.6475,43.8725,43.6225,43.82,74670800,175.28,0.57,97041640,2018-01,38
12/01/2018,44.045,44.34,43.9125,44.2725,101672400,177.09,1.03,97361580,2018-01,38
16/01/2018,44.475,44.8475,44.035,44.0475,118263600,176.19,-0.51,99179460,2018-01,38
17/01/2018,44.0375,44.8125,43.7675,44.775,137547200,179.1,1.65,98022960,2018-01,38
18/01/2018,44.8425,45.025,44.5625,44.815,124773600,179.26,0.09,98377420,2018-01,38
19/01/2018,44.6525,44.895,44.3525,44.615,129700400,178.46,-0.45,99375160,2018-01,38
22/01/2018,44.325,44.445,44.15,44.25,108434400,177,-0.82,100101760,2018-01,38
23/01/2018,44.325,44.86,44.205,44.26,130756400,177.04,0.02,102449600,2018-01,38
24/01/2018,44.3125,44.325,43.3,43.555,204420400,174.22,-1.59,109400740,2018-01,38
25/01/2018,43.6275,43.7375,42.6325,42.7775,166116000,171.11,-1.79,111069440,2018-01,38
26/01/2018,43,43,42.515,42.8775,156572000,171.51,0.23,114598400,2018-01,38
29/01/2018,42.54,42.54,41.7675,41.99,202561600,167.96,-2.07,121430440,2018-01,38
30/01/2018,41.3825,41.8425,41.175,41.7425,184192800,166.97,-0.59,125440100,2018-01,38
31/01/2018,41.7175,42.11,41.625,41.8575,129915600,167.43,0.28,126824700,2018-01,38
01/02/2018,41.7925,42.155,41.69,41.945,188923200,167.78,0.21,130367280,2018-02,36
02/02/2018,41.5,41.7,40.025,40.125,346375200,160.5,-4.34,143199120,2018-02,36
05/02/2018,39.775,40.97,39,39.1225,290954000,156.49,-2.5,153014820,2018-02,36
06/02/2018,38.7075,40.93,38.5,40.7575,272975200,163.03,4.18,162550020,2018-02,36
07/02/2018,40.7725,40.85,39.7675,39.885,206434400,159.54,-2.14,168554940,2018-02,36
08/02/2018,40.0725,40.25,38.7575,38.7875,217562000,155.15,-2.75,174641060,2018-02,36
09/02/2018,39.2675,39.4725,37.56,39.1025,282690400,156.41,1.22,185042040,2018-02,36
12/02/2018,39.625,40.9725,39.3775,40.6775,243278000,162.71,4.03,192122320,2018-02,36
13/02/2018,40.4875,41.1875,40.4125,41.085,130196800,164.34,1,192718980,2018-02,36
14/02/2018,40.76,41.885,40.72,41.8425,162579600,167.37,1.84,193970600,2018-02,36
15/02/2018,42.4475,43.2725,42.25,43.2475,204588800,172.99,3.36,197961360,2018-02,36
16/02/2018,43.09,43.705,42.9425,43.1075,160704400,172.43,-0.32,199511560,2018-02,36
20/02/2018,43.0125,43.565,42.855,42.9625,135722000,171.85,-0.34,200875940,2018-02,36
21/02/2018,43.2075,43.53,42.7525,42.7675,149886400,171.07,-0.45,201832440,2018-02,36
22/02/2018,42.95,43.4875,42.9275,43.125,123967600,172.5,0.84,197809800,2018-02,36
23/02/2018,43.4175,43.9125,43.385,43.875,135249600,175.5,1.74,196266480,2018-02,36
26/02/2018,44.0875,44.8475,44.0525,44.7425,152648800,178.97,1.98,196070320,2018-02,36
27/02/2018,44.775,45.12,44.54,44.5975,155712400,178.39,-0.32,193727860,2018-02,36
28/02/2018,44.815,45.155,44.5125,44.53,151128400,178.12,-0.15,192074640,2018-02,36
01/03/2018,44.635,44.945,43.165,43.75,195208000,175,-1.75,195339260,2018-03,38
02/03/2018,43.2,44.075,43.1125,44.0525,153816000,176.21,0.69,193583900,2018-03,38
05/03/2018,43.8025,44.435,43.63,44.205,113605600,176.82,0.35,181945420,2018-03,38
06/03/2018,44.4775,44.5625,44.0325,44.1675,95154000,176.67,-0.08,172155420,2018-03,38
07/03/2018,43.735,43.9625,43.5675,43.7575,126814000,175.03,-0.93,164847360,2018-03,38
08/03/2018,43.87,44.28,43.7675,44.235,95096400,176.94,1.09,159280460,2018-03,38
09/03/2018,44.49,45,44.3475,44.995,128740800,179.98,1.72,154839400,2018-03,38
12/03/2018,45.0725,45.5975,45.0525,45.43,128828400,181.72,0.97,147146300,2018-03,38
13/03/2018,45.6475,45.875,44.81,44.9925,126774000,179.97,-0.96,141321100,2018-03,38
14/03/2018,45.08,45.13,44.4525,44.61,117473600,178.44,-0.85,140684940,2018-03,38
15/03/2018,44.625,45.06,44.5175,44.6625,90975200,178.65,0.12,137104720,2018-03,38
16/03/2018,44.6625,44.78,44.405,44.505,157618800,178.02,-0.35,134756220,2018-03,38
19/03/2018,44.33,44.3675,43.415,43.825,133787200,175.3,-1.53,133410360,2018-03,38
20/03/2018,43.81,44.2,43.735,43.81,78597600,175.24,-0.03,130554140,2018-03,38
21/03/2018,43.76,43.7725,42.815,42.8175,148219600,171.27,-2.27,130470800,2018-03,38
22/03/2018,42.5,43.17,42.15,42.2125,165963200,168.85,-1.41,132570580,2018-03,38
23/03/2018,42.0975,42.48,41.235,41.235,164115200,164.94,-2.32,134013860,2018-03,38
26/03/2018,42.0175,43.275,41.61,43.1925,150164800,172.77,4.75,133889660,2018-03,38
27/03/2018,43.42,43.7875,41.73,42.085,163690400,168.34,-2.56,134288560,2018-03,38
28/03/2018,41.8125,42.505,41.2975,41.62,166674000,166.48,-1.1,135065840,2018-03,38
29/03/2018,41.9525,42.9375,41.725,41.945,153594000,167.78,0.78,132985140,2018-03,38
02/04/2018,41.66,42.235,41.1175,41.67,150347200,166.68,-0.66,132811700,2018-04,34
03/04/2018,41.91,42.1875,41.22,42.0975,121112000,168.39,1.03,133187020,2018-04,34
04/04/2018,41.22,43.0025,41.1925,42.9025,138422000,171.61,1.91,135350420,2018-04,34
05/04/2018,43.145,43.5575,43.02,43.2,107732800,172.8,0.69,134396360,2018-04,34
06/04/2018,42.7425,43.12,42.05,42.095,140021200,168.38,-2.56,136642600,2018-04,34
09/04/2018,42.47,43.2725,42.4625,42.5125,116070800,170.05,0.99,136009100,2018-04,34
10/04/2018,43.25,43.5,42.8825,43.3125,113634400,173.25,1.88,135249400,2018-04,34
11/04/2018,43.0575,43.48,42.925,43.11,89726400,172.44,-0.47,133397020,2018-04,34
12/04/2018,43.3525,43.75,43.26,43.535,91557200,174.14,0.99,132101200,2018-04,34
13/04/2018,43.695,43.96,43.4625,43.6825,100497200,174.73,0.34,132577300,2018-04,34
16/04/2018,43.7575,44.0475,43.7075,43.955,86313600,175.82,0.62,129012040,2018-04,34
17/04/2018,44.1225,44.735,44.1025,44.56,106421600,178.24,1.38,127643760,2018-04,34
18/04/2018,44.4525,44.705,44.22,44.46,83018000,177.84,-0.22,127864780,2018-04,34
19/04/2018,43.44,43.8475,43.165,43.2,139235200,172.8,-2.83,127415560,2018-04,34
20/04/2018,42.65,42.805,41.3575,41.43,261964400,165.72,-4.1,132215620,2018-04,34
23/04/2018,41.7075,41.73,41.0225,41.31,146062000,165.24,-0.29,131312960,2018-04,34
24/04/2018,41.4175,41.5825,40.305,40.735,134768000,162.94,-1.39,130543120,2018-04,34
25/04/2018,40.655,41.355,40.6025,40.9125,113528400,163.65,0.44,128035020,2018-04,34
26/04/2018,41.03,41.4325,40.8425,41.055,111852000,164.22,0.35,125293920,2018-04,34
27/04/2018,41,41.0825,40.1575,40.58,142623200,162.32,-1.16,124745380,2018-04,34
30/04/2018,40.5325,41.815,40.46,41.315,169709600,165.26,1.81,125713500,2018-04,34
01/05/2018,41.6025,42.3,41.3175,42.275,214277600,169.1,2.32,130371780,2018-05,34
02/05/2018,43.8075,44.4375,43.45,44.1425,266157600,176.57,4.42,136758560,2018-05,34
03/05/2018,43.97,44.375,43.61,44.2225,136272800,176.89,0.18,138185560,2018-05,34
04/05/2018,44.5625,46.0625,44.5425,45.9575,224805200,183.83,3.92,142424760,2018-05,34
07/05/2018,46.295,46.9175,46.1875,46.29,169805600,185.16,0.72,145111500,2018-05,34
08/05/2018,46.2475,46.555,45.9175,46.5125,113611200,186.05,0.48,145110340,2018-05,34
09/05/2018,46.6375,46.85,46.305,46.84,92844800,187.36,0.7,145266260,2018-05,34
10/05/2018,46.935,47.5925,46.9125,47.51,111957200,190.04,1.43,146286260,2018-05,34
11/05/2018,47.3725,47.515,46.8625,47.1475,104848800,188.59,-0.38,146503840,2018-05,34
14/05/2018,47.2525,47.3825,46.965,47.0375,83115200,188.15,-0.23,146343920,2018-05,34
15/05/2018,46.695,46.7675,46.275,46.61,94780800,186.44,-0.91,145761880,2018-05,34
16/05/2018,46.5175,47.115,46.5,47.045,76732400,188.18,0.93,145447600,2018-05,34
17/05/2018,47,47.2275,46.59,46.7475,69176000,186.99,-0.63,141944640,2018-05,34
18/05/2018,46.7975,46.9525,46.5325,46.5775,73190800,186.31,-0.36,132505960,2018-05,34
21/05/2018,47,47.3175,46.7275,46.9075,73603200,187.63,0.71,128883020,2018-05,34
22/05/2018,47.095,47.22,46.695,46.79,60962800,187.16,-0.25,125192760,2018-05,34
23/05/2018,46.5875,47.125,46.44,47.09,80233600,188.36,0.64,123528020,2018-05,34
24/05/2018,47.1925,47.21,46.5525,47.0375,92936000,188.15,-0.11,122582220,2018-05,34
25/05/2018,47.0575,47.4125,46.9125,47.145,69844000,188.58,0.23,118943260,2018-05,34
29/05/2018,46.9,47.1875,46.7175,46.975,90056400,187.9,-0.36,114960600,2018-05,34
30/05/2018,46.93,47,46.695,46.875,74762000,187.5,-0.21,107984820,2018-05,34
31/05/2018,46.805,47.0575,46.535,46.7175,109931200,186.87,-0.34,100173500,2018-05,34
01/06/2018,46.9975,47.565,46.9375,47.56,93770000,190.24,1.8,98048360,2018-06,35
04/06/2018,47.91,48.355,47.8375,47.9575,105064800,191.83,0.84,92061340,2018-06,35
05/06/2018,48.2675,48.485,48.09,48.3275,86264000,193.31,0.77,87884260,2018-06,35
06/06/2018,48.4075,48.52,47.98,48.495,83734400,193.98,0.35,86390420,2018-06,35
07/06/2018,48.535,48.55,48.085,48.365,85388800,193.46,-0.27,86017620,2018-06,35
08/06/2018,47.7925,48,47.4425,47.925,106627200,191.7,-0.91,85751120,2018-06,35
11/06/2018,47.8375,47.9925,47.5525,47.8075,73234000,191.23,-0.25,84170380,2018-06,35
12/06/2018,47.8475,48.1525,47.7875,48.07,67644400,192.28,0.55,83396840,2018-06,35
13/06/2018,48.105,48.22,47.61,47.675,86553600,190.7,-0.82,82985480,2018-06,35
14/06/2018,47.8875,47.8925,47.555,47.7,86440400,190.8,0.05,83470880,2018-06,35
15/06/2018,47.5075,47.54,47.065,47.21,246876800,188.84,-1.03,92355920,2018-06,35
18/06/2018,46.97,47.305,46.8,47.185,73939600,188.74,-0.05,92393360,2018-06,35
19/06/2018,46.285,46.5825,45.8625,46.4225,134314000,185.69,-1.62,95428900,2018-06,35
20/06/2018,46.5875,46.8,46.4325,46.625,82514800,186.5,0.44,96506500,2018-06,35
21/06/2018,46.8125,47.0875,46.235,46.365,102847600,185.46,-0.56,97637200,2018-06,35
22/06/2018,46.53,46.5375,46.175,46.23,108801600,184.92,-0.29,98430480,2018-06,35
25/06/2018,45.85,46.23,45.1825,45.5425,126652400,182.17,-1.49,101270900,2018-06,35
26/06/2018,45.7475,46.6325,45.635,46.1075,98276800,184.43,1.24,101681920,2018-06,35
27/06/2018,46.3075,46.82,46.0075,46.04,101141200,184.16,-0.15,103000880,2018-06,35
28/06/2018,46.025,46.5525,45.95,46.375,69460800,185.5,0.73,100977360,2018-06,35
29/06/2018,46.5725,46.7975,45.7275,46.2775,90950800,185.11,-0.21,100836400,2018-06,35
02/07/2018,45.955,46.825,45.855,46.795,70925200,187.18,1.12,99129420,2018-07,35
03/07/2018,46.9475,46.9875,45.885,45.98,55819200,183.92,-1.74,97607180,2018-07,35
05/07/2018,46.315,46.6025,46.07,46.35,66416800,185.4,0.8,96741300,2018-07,35
06/07/2018,46.355,47.1075,46.3,46.9925,69940800,187.97,1.39,95968900,2018-07,35
09/07/2018,47.375,47.67,47.325,47.645,79026400,190.58,1.39,94588860,2018-07,35
10/07/2018,47.6775,47.82,47.545,47.5875,63756400,190.35,-0.12,94114980,2018-07,35
11/07/2018,47.125,47.445,46.9025,46.97,75326000,187.88,-1.3,94499060,2018-07,35
12/07/2018,47.3825,47.8525,47.3275,47.7575,72164400,191.03,1.68,93779600,2018-07,35
13/07/2018,47.77,47.96,47.725,47.8325,50055600,191.33,0.16,91960360,2018-07,35
16/07/2018,47.88,48.1625,47.605,47.7275,60172400,190.91,-0.22,82625140,2018-07,35
17/07/2018,47.4375,47.9675,47.3,47.8625,62138000,191.45,0.28,82035060,2018-07,35
18/07/2018,47.945,47.95,47.4825,47.6,65573600,190.4,-0.55,78598040,2018-07,35
19/07/2018,47.4225,48.1375,47.4225,47.97,81147200,191.88,0.78,78529660,2018-07,35
20/07/2018,47.945,48.1075,47.5425,47.86,82704800,191.44,-0.23,77522520,2018-07,35
23/07/2018,47.67,47.99,47.39,47.9025,63957600,191.61,0.09,75280320,2018-07,35
24/07/2018,48.1125,48.415,48.0125,48.25,74791600,193,0.73,72687280,2018-07,35
25/07/2018,48.265,48.7125,48.1075,48.705,66839600,194.82,0.94,71115420,2018-07,35
26/07/2018,48.6525,48.99,48.4025,48.5525,76304000,194.21,-0.31,69873560,2018-07,35
27/07/2018,48.7475,48.7975,47.525,47.745,96096000,190.98,-1.66,71205320,2018-07,35
30/07/2018,47.975,48.05,47.2675,47.4775,84118000,189.91,-0.56,70863680,2018-07,35
31/07/2018,47.575,48.035,47.335,47.5725,157492000,190.29,0.2,75192020,2018-07,35
01/08/2018,49.7825,50.44,49.3275,50.375,271742800,201.5,5.89,85988200,2018-08,36
02/08/2018,50.145,52.095,50.0875,51.8475,249616000,207.39,2.92,95148160,2018-08,36
03/08/2018,51.7575,52.185,51.37,51.9975,133789600,207.99,0.29,98340600,2018-08,36
06/08/2018,52,52.3125,51.7675,52.2675,101701600,209.07,0.52,99474360,2018-08,36
07/08/2018,52.33,52.375,51.69,51.7775,102349600,207.11,-0.94,101404020,2018-08,36
08/08/2018,51.5125,51.9525,51.13,51.8125,90102000,207.25,0.07,102142820,2018-08,36
09/08/2018,52.3825,52.445,51.8,52.22,93970400,208.88,0.79,103233120,2018-08,36
10/08/2018,51.84,52.275,51.6675,51.8825,98444800,207.53,-0.3,105652580,2018-08,36
13/08/2018,52.3275,52.7375,51.925,52.2175,103563600,208.87,0.65,107822140,2018-08,36
14/08/2018,52.54,52.64,52.065,52.4375,82992000,209.75,0.42,108864840,2018-08,36
15/08/2018,52.305,52.685,52.0825,52.56,115230400,210.24,0.23,111347680,2018-08,36
16/08/2018,52.9375,53.4525,52.8675,53.33,114001600,213.32,1.46,112990400,2018-08,36
17/08/2018,53.36,54.4875,53.29,54.395,141708000,217.58,2,115940560,2018-08,36
20/08/2018,54.525,54.795,53.7775,53.865,121150800,215.46,-0.97,118800220,2018-08,36
21/08/2018,54.2,54.2975,53.5075,53.76,104639200,215.04,-0.19,120292600,2018-08,36
22/08/2018,53.525,54.09,53.46,53.7625,76072400,215.05,0,120754240,2018-08,36
23/08/2018,53.6625,54.2625,53.65,53.8725,75532800,215.49,0.2,120715680,2018-08,36
24/08/2018,54.15,54.225,53.7775,54.04,73905600,216.16,0.31,119606160,2018-08,36
27/08/2018,54.2875,54.685,54.0825,54.485,82100400,217.94,0.82,119505280,2018-08,36
28/08/2018,54.7525,55.135,54.73,54.925,91107200,219.7,0.81,116186040,2018-08,36
29/08/2018,55.0375,55.8725,54.8525,55.745,109019200,222.98,1.49,108049860,2018-08,36
30/08/2018,55.8125,57.065,55.6,56.2575,195175200,225.03,0.92,105327820,2018-08,36
31/08/2018,56.6275,57.2175,56.5,56.9075,173360400,227.63,1.16,107306360,2018-08,36
04/09/2018,57.1025,57.295,56.6575,57.09,109560400,228.36,0.32,107699300,2018-09,43
05/09/2018,57.2475,57.4175,56.275,56.7175,133332000,226.87,-0.65,109248420,2018-09,43
06/09/2018,56.5575,56.8375,55.325,55.775,137160000,223.1,-1.66,111601320,2018-09,43
07/09/2018,55.4625,56.3425,55.1775,55.325,150479200,221.3,-0.81,114426760,2018-09,43
10/09/2018,55.2375,55.4625,54.1175,54.5825,158066000,218.33,-1.34,117407820,2018-09,43
11/09/2018,54.5025,56.075,54.14,55.9625,142996000,223.85,2.53,119379440,2018-09,43
12/09/2018,56.235,56.25,54.96,55.2675,197114800,221.07,-1.24,125085580,2018-09,43
13/09/2018,55.88,57.0875,55.6425,56.6025,166825600,226.41,2.42,127665340,2018-09,43
14/09/2018,56.4375,56.71,55.63,55.96,127997200,223.84,-1.14,128365120,2018-09,43
17/09/2018,55.5375,55.7375,54.3175,54.47,148780400,217.88,-2.66,128718740,2018-09,43
18/09/2018,54.4475,55.4625,54.28,54.56,126286800,218.24,0.17,128975540,2018-09,43
19/09/2018,54.625,54.905,53.825,54.5925,108495200,218.37,0.06,129168340,2018-09,43
20/09/2018,55.06,55.57,54.7875,55.0075,106435200,220.03,0.76,130686480,2018-09,43
21/09/2018,55.195,55.34,54.3225,54.415,384986800,217.66,-1.08,146159180,2018-09,43
24/09/2018,54.205,55.315,54.1575,55.1975,110773600,220.79,1.44,148002580,2018-09,43
25/09/2018,54.9375,55.705,54.925,55.5475,98217600,222.19,0.63,148808440,2018-09,43
26/09/2018,55.25,55.9375,54.94,55.105,95938800,220.42,-0.8,149050020,2018-09,43
27/09/2018,55.955,56.61,55.885,56.2375,120724800,224.95,2.06,149635300,2018-09,43
28/09/2018,56.1975,56.46,56.005,56.435,91717600,225.74,0.35,144462420,2018-09,43
01/10/2018,56.9875,57.355,56.5875,56.815,94403200,227.26,0.67,140514560,2018-10,35
02/10/2018,56.8125,57.5,56.6575,57.32,99152800,229.28,0.89,139994180,2018-10,35
03/10/2018,57.5125,58.3675,57.445,58.0175,114619200,232.07,1.22,139058540,2018-10,35
04/10/2018,57.695,58.0875,56.6825,56.9975,128168000,227.99,-1.76,138608940,2018-10,35
05/10/2018,56.99,57.1025,55.145,56.0725,134322000,224.29,-1.62,137801080,2018-10,35
08/10/2018,55.5525,56.2,55.05,55.9425,118655600,223.77,-0.23,135830560,2018-10,35
09/10/2018,55.91,56.8175,55.5625,56.7175,107564000,226.87,1.39,134058960,2018-10,35
10/10/2018,56.365,56.5875,54.0125,54.09,167962400,216.36,-4.63,132601340,2018-10,35
11/10/2018,53.63,54.875,53.08,53.6125,212497600,214.45,-0.88,134884940,2018-10,35
12/10/2018,55.105,55.72,54.21,55.5275,161351600,222.11,3.57,136552660,2018-10,35
15/10/2018,55.29,55.4575,54.3175,54.34,123164000,217.36,-2.14,135271840,2018-10,35
16/10/2018,54.7325,55.7475,54.19,55.5375,116736000,222.15,2.2,134794300,2018-10,35
17/10/2018,55.575,55.66,54.835,55.2975,91541600,221.19,-0.43,133946620,2018-10,35
18/10/2018,54.465,54.935,53.25,54.005,130325200,216.02,-2.34,135141120,2018-10,35
19/10/2018,54.515,55.315,54.3575,54.8275,132314800,219.31,1.52,122507520,2018-10,35
22/10/2018,54.9475,55.84,54.735,55.1625,115168400,220.65,0.61,122727260,2018-10,35
23/10/2018,53.9575,55.8125,53.675,55.6825,155071200,222.73,0.94,125569940,2018-10,35
24/10/2018,55.65,56.0575,53.635,53.7725,163702000,215.09,-3.43,128958100,2018-10,35
25/10/2018,54.4275,55.345,54.1875,54.95,119423200,219.8,2.19,128893020,2018-10,35
26/10/2018,53.975,55.0475,53.1675,54.075,189033600,216.3,-1.59,133758820,2018-10,35
29/10/2018,54.7975,54.9225,51.5225,53.06,183742000,212.24,-1.88,138225760,2018-10,35
30/10/2018,52.7875,53.795,52.3175,53.325,146640000,213.3,0.5,140600120,2018-10,35
31/10/2018,54.22,55.1125,54.155,54.715,153435600,218.86,2.61,142540940,2018-10,35
01/11/2018,54.7625,55.59,54.2025,55.555,233292800,222.22,1.54,147797180,2018-11,34
02/11/2018,52.3875,53.4125,51.3575,51.87,365314800,207.48,-6.63,159346820,2018-11,34
05/11/2018,51.075,51.0975,49.5425,50.3975,264654800,201.59,-2.84,166646780,2018-11,34
06/11/2018,50.48,51.18,50.4225,50.9425,127531600,203.77,1.08,167645160,2018-11,34
07/11/2018,51.4925,52.515,51.0325,52.4875,133697600,209.95,3.03,165931920,2018-11,34
08/11/2018,52.495,52.53,51.6875,52.1225,101450400,208.49,-0.35,160379560,2018-11,34
09/11/2018,51.3875,51.5025,50.5625,51.1175,137463200,204.47,-1.93,159185140,2018-11,34
12/11/2018,49.75,49.9625,48.4475,48.5425,204542000,194.17,-5.04,163254040,2018-11,34
13/11/2018,47.9075,49.295,47.8625,48.0575,187531600,192.23,-1,166793820,2018-11,34
14/11/2018,48.475,48.62,46.4825,46.7,243204000,186.8,-2.82,174376940,2018-11,34
15/11/2018,47.0975,47.9925,46.725,47.8525,185915200,191.41,2.47,177156440,2018-11,34
16/11/2018,47.625,48.7425,47.365,48.3825,147713200,193.53,1.11,177926360,2018-11,34
19/11/2018,47.5,47.675,46.2475,46.465,167701200,185.86,-3.96,180553000,2018-11,34
20/11/2018,44.5925,45.3675,43.8775,44.245,271300800,176.98,-4.78,186364480,2018-11,34
21/11/2018,44.9325,45.0675,44.1375,44.195,124496800,176.78,-0.11,184404220,2018-11,34
23/11/2018,43.735,44.15,43.025,43.0725,94496000,172.29,-2.54,183157860,2018-11,34
26/11/2018,43.56,43.7375,42.565,43.655,179994000,174.62,1.35,182705880,2018-11,34
27/11/2018,42.8775,43.6925,42.72,43.56,165549600,174.24,-0.22,181796260,2018-11,34
28/11/2018,44.1825,45.3225,43.7325,45.235,184250000,180.94,3.85,183676760,2018-11,34
29/11/2018,45.665,45.7,44.425,44.8875,167080000,179.55,-0.77,184358980,2018-11,34
30/11/2018,45.0725,45.0825,44.2575,44.645,158126000,178.58,-0.54,180600640,2018-11,34
03/12/2018,46.115,46.235,45.3025,46.205,163210000,184.82,3.49,170495400,2018-12,30
04/12/2018,45.2375,45.5975,44.0675,44.1725,165377200,176.69,-4.4,165531520,2018-12,30
06/12/2018,42.94,43.695,42.605,43.68,172393600,174.72,-1.11,167774620,2018-12,30
07/12/2018,43.3725,43.6225,42.075,42.1225,169126400,168.49,-3.57,169546060,2018-12,30
10/12/2018,41.25,42.5225,40.8325,42.4,248104000,169.6,0.66,176878740,2018-12,30
11/12/2018,42.915,42.9475,41.75,42.1575,189126800,168.63,-0.57,179461920,2018-12,30
12/12/2018,42.6,42.98,42.255,42.275,142510800,169.1,0.28,176360360,2018-12,30
13/12/2018,42.6225,43.1425,42.3875,42.7375,127594400,170.95,1.09,173363500,2018-12,30
14/12/2018,42.25,42.27,41.32,41.37,162814800,165.48,-3.2,169344040,2018-12,30
17/12/2018,41.3625,42.0875,40.6825,40.985,177151600,163.94,-0.93,168905860,2018-12,30
18/12/2018,41.345,41.8825,41.0975,41.5175,135366000,166.07,1.3,168288500,2018-12,30
19/12/2018,41.5,41.8625,39.7725,40.2225,196189200,160.89,-3.12,169712900,2018-12,30
20/12/2018,40.1,40.5275,38.825,39.2075,259092000,156.83,-2.52,169102460,2018-12,30
21/12/2018,39.215,39.54,37.4075,37.6825,382978400,150.73,-3.89,182026540,2018-12,30
24/12/2018,37.0375,37.8875,36.6475,36.7075,148676800,146.83,-2.59,184735580,2018-12,30
26/12/2018,37.075,39.3075,36.68,39.2925,234330000,157.17,7.04,187452380,2018-12,30
27/12/2018,38.96,39.1925,37.5175,39.0375,212468400,156.15,-0.65,189798320,2018-12,30
28/12/2018,39.375,39.63,38.6375,39.0575,169165600,156.23,0.05,189044100,2018-12,30
31/12/2018,39.6325,39.84,39.12,39.435,140014000,157.74,0.97,187690800,2018-12,30
02/01/2019,38.7225,39.7125,38.5575,39.48,148158800,157.92,0.11,187192440,2019-01,34
03/01/2019,35.995,36.43,35.5,35.5475,365248800,142.19,-9.96,197294380,2019-01,34
04/01/2019,36.1325,37.1375,35.95,37.065,234428400,148.26,4.27,200746940,2019-01,34
07/01/2019,37.175,37.2075,36.475,36.9825,219111200,147.93,-0.22,203082820,2019-01,34
08/01/2019,37.39,37.955,37.13,37.6875,164101200,150.75,1.91,202831560,2019-01,34
09/01/2019,37.8225,38.6325,37.4075,38.3275,180396400,153.31,1.7,199446180,2019-01,34
10/01/2019,38.125,38.4925,37.715,38.45,143122800,153.8,0.32,197145980,2019-01,34
11/01/2019,38.22,38.425,37.8775,38.0725,108092800,152.29,-0.98,195425080,2019-01,34
14/01/2019,37.7125,37.8175,37.305,37.5,129756800,150,-1.5,195533200,2019-01,34
15/01/2019,37.5675,38.3475,37.5125,38.2675,114843600,153.07,2.05,193134640,2019-01,34
16/01/2019,38.27,38.97,38.25,38.735,122278800,154.94,1.22,190391000,2019-01,34
17/01/2019,38.55,39.415,38.315,38.965,119284800,155.86,0.59,189586940,2019-01,34
18/01/2019,39.375,39.47,38.995,39.205,135004000,156.82,0.62,186527680,2019-01,34
22/01/2019,39.1025,39.1825,38.155,38.325,121576000,153.3,-2.24,179651880,2019-01,34
23/01/2019,38.5375,38.785,37.925,38.48,92522400,153.92,0.4,165129080,2019-01,34
24/01/2019,38.5275,38.62,37.935,38.175,101766000,152.7,-0.79,162783540,2019-01,34
25/01/2019,38.87,39.5325,38.58,39.44,134142000,157.76,3.31,157774140,2019-01,34
28/01/2019,38.9475,39.0825,38.415,39.075,104768400,156.3,-0.93,152389140,2019-01,34
29/01/2019,39.0625,39.5325,38.5275,38.67,166348800,154.68,-1.04,152248300,2019-01,34
30/01/2019,40.8125,41.5375,40.0575,41.3125,244439200,165.25,6.83,157469560,2019-01,34
31/01/2019,41.5275,42.25,41.14,41.61,162958400,166.44,0.72,158209540,2019-01,34
01/02/2019,41.74,42.245,41.4825,41.63,130672400,166.52,0.05,146480720,2019-02,30
04/02/2019,41.8525,42.915,41.82,42.8125,125982000,171.25,2.84,141058400,2019-02,30
05/02/2019,43.215,43.77,43.0875,43.545,144406400,174.18,1.71,137323160,2019-02,30
06/02/2019,43.6625,43.8925,43.2125,43.56,112958400,174.24,0.03,134766020,2019-02,30
07/02/2019,43.1,43.485,42.585,42.735,126966800,170.94,-1.89,132094540,2019-02,30
08/02/2019,42.2475,42.665,42.105,42.6025,95280000,170.41,0.12,129702400,2019-02,30
11/02/2019,42.7625,42.8025,42.3125,42.3575,83973600,169.43,-0.58,128496440,2019-02,30
12/02/2019,42.525,42.75,42.425,42.7225,89134000,170.89,0.86,126465300,2019-02,30
13/02/2019,42.8475,43.12,42.48,42.545,89960800,170.18,-0.42,125221160,2019-02,30
14/02/2019,42.4275,42.815,42.345,42.7,87342800,170.8,0.36,123474360,2019-02,30
15/02/2019,42.8125,42.925,42.4375,42.605,98507200,170.42,-0.22,122435480,2019-02,30
19/02/2019,42.4275,42.86,42.3725,42.7325,75891200,170.93,0.3,119479840,2019-02,30
20/02/2019,42.7975,43.33,42.7475,43.0075,104457600,172.03,0.64,118623920,2019-02,30
21/02/2019,42.95,43.0925,42.575,42.765,68998800,171.06,-0.56,117447740,2019-02,30
22/02/2019,42.895,43.25,42.845,43.2425,75652800,172.97,1.12,116142080,2019-02,30
25/02/2019,43.54,43.9675,43.4875,43.5575,87493600,174.23,0.73,113809660,2019-02,30
26/02/2019,43.4275,43.825,43.2925,43.5825,68280800,174.33,0.06,111985280,2019-02,30
27/02/2019,43.3025,43.75,43.1825,43.7175,111341600,174.87,0.31,109234920,2019-02,30
28/02/2019,43.58,43.7275,43.23,43.2875,112861600,173.15,-0.98,102656040,2019-02,30
01/03/2019,43.57,43.7875,43.2225,43.7425,103544800,174.97,1.05,99685360,2019-03,30
04/03/2019,43.9225,44.4375,43.4925,43.9625,109744800,175.85,0.5,98638980,2019-03,30
05/03/2019,43.985,44,43.635,43.8825,78949600,175.53,-0.18,96287360,2019-03,30
06/03/2019,43.6675,43.8725,43.485,43.63,83241600,174.52,-0.58,93229120,2019-03,30
07/03/2019,43.4675,43.61,43.005,43.125,99185600,172.5,-1.16,92540480,2019-03,30
